Id;Name;Description;ServerName;TopicName;Address;Coef;Offset;LogEnabled;AlEnabled;AlBool;MemTag;MbsTcpEnabled;MbsTcpFloat;SnmpEnabled;RTLogEnabled;AlAutoAck;ForceRO;SnmpOID;AutoType;AlHint;AlHigh;AlLow;AlTimeDB;AlLevelDB;IVGroupA;IVGroupB;IVGroupC;IVGroupD;PageId;RTLogWindow;RTLogTimer;LogDB;LogTimer;AlLoLo;AlHiHi;MbsTcpRegister;MbsTcpCoef;MbsTcpOffset;EEN;ETO;ECC;ESU;EAT;ESH;SEN;STO;SSU;TEN;TSU;FEN;FFN;FCO;KPI;UseCustomUnit;Type;Unit;AlStat;ChangeTime;TagValue;TagQuality;AlType
419;TempCell4;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40116W;0.010000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
420;TempCell5;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40149W;0.010000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
421;TempCell6;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40182W;0.010000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
422;TempTBT1;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40215W;0.010000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
423;TempTBT2;Capteurs / Emmetteur-Recepteur Zigbee;MODBUS;C;40248W;0.010000;0.000000;1;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
424;Temp-Moy;Temperature transfo;MODBUS;A;35998I;0.100000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;60.000000;-50.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;50;1;0.100000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
425;Temp-Min;Temperature transfo;MODBUS;A;35999I;0.100000;0.000000;1;0;0;0;0;0;0;0;1;0;1;0;;60.000000;-50.000000;0;0.000000;1;0;0;0;8;600;10;-1.000000;5;;50;1;0.100000;0.000000;;;;;;;;;;;;;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
426;Consigne_Seuil_Courant_Min;Consigne seuil courant min sur desequilibre;MEM;RET;Consigne_Seuil_Courant_Min;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;AMP;0;15/12/2020 16:23;0;65472;0
427;Consigne_Seuil1_Hum_Poste;Seuil 1 humidite poste;MEM;RET;Consigne_Seuil1_Hum_Poste;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;P1;0;15/12/2020 16:23;0;65472;0
428;Consigne_Seuil2_Hum_Poste;Seuil 2 humidite poste;MEM;RET;Consigne_Seuil2_Hum_Poste;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;P1;0;15/12/2020 16:23;0;65472;0
429;Consigne_Seuil1_PointChaud;Consigne seuil 1 temperature cellule;MEM;RET;Consigne_Seuil1_PointChaud;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;CEL;0;15/12/2020 16:23;0;65472;0
430;Consigne_Seuil2_PointChaud;Consigne seuil 2 temperature cellule;MEM;RET;Consigne_Seuil2_PointChaud;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;CEL;0;15/12/2020 16:23;0;65472;0
431;Consigne_Seuil1_Temp_Poste;Seuil 1 temperature poste;MEM;RET;Consigne_Seuil1_Temp_Poste;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;CEL;0;15/12/2020 16:23;0;65472;0
432;Consigne_Seuil2_Temp_Poste;Seuil 2 temperature poste;MEM;RET;Consigne_Seuil2_Temp_Poste;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;CEL;0;15/12/2020 16:23;0;65472;0
433;TempPrimTfo2Ph1;Temperature Primaire Ph1 Transfo 2;MODBUS;B;30013I;0.100000;0.000000;1;1;0;0;0;0;0;0;1;0;1;0;Seuil temperature Primaire Ph1 Transfo 2;0.000000;-100.000000;0;0.000000;0;0;0;0;8;600;10;-1.000000;5;;0;1;1.000000;0.000000;8;xxx@xxx.fr;;Seuil temperature Primaire Ph1 Transfo 2;;0;8;"0000000000,gsm,0;";Seuil temperature Primaire Ph1 Transfo 2;0;;0;;;0;0;1;CEL;0;01/01/1970 01:00;0;24;0
434;Consigne_I_Max_120;Consigne I Max 120% par phase sur les voies 1 a 8;MEM;RET;Consigne_I_Max_120;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;AMP;0;15/12/2020 16:23;0;65472;0
435;Consigne_I_Min;Consigne I Min par phase sur les voies 1 a 8¶Indicateur fonte fusibles;MEM;RET;Consigne_I_Min;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;AMP;0;15/12/2020 16:23;0;65472;0
436;Consigne_Seuil1_Hum_Cell_TBT;Seuil 1 humidite cellule TBT;MEM;RET;Consigne_Seuil1_Hum_Cell_TBT;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;P1;0;15/12/2020 16:23;0;65472;0
437;Consigne_Seuil2_Hum_Cell_TBT;Seuil 2 humidite cellule TBT;MEM;RET;Consigne_Seuil2_Hum_Cell_TBT;1.000000;0.000000;0;0;0;1;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;1;5;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;2;P1;0;15/12/2020 16:23;0;65472;0
438;Taux_De_Charge;TOT_VA_9/Puissance apparente du transfo (PTFO)¶Calcule toute les 5 secondes dans un script;MEM;;Taux_De_Charge;1.000000;0.000000;1;1;0;1;0;0;0;0;0;0;1;0;Depassement du seuil de surcharge du transformateur;1.000000;-10.000000;0;0.000000;0;0;0;0;5;600;10;-1.000000;5;;1.2;1;1.000000;0.000000;8;xxx@xxx.fr;;Depassement du seuil de surcharge du transformateur;;0;8;"0000000000,gsm,0;";Depassement du seuil de surcharge du transformateur;;;;;;0;0;1;;0;15/12/2020 16:27;0;65472;0
439;Entree_Absence_Tension;;EWON;;DI8;1.000000;0.000000;0;0;0;0;0;0;0;0;0;0;1;0;;0.000000;0.000000;0;0.000000;0;0;0;0;7;600;10;-1.000000;0;;;1;1.000000;0.000000;;;;;;;;;;;;;;;0;0;0;;0;15/12/2020 16:23;0;65472;0
